0.000000	0.000000	
0.100100	0.000001	
0.200200	0.000002	
0.300300	0.000003	
0.400400	0.000004	
0.500501	0.000005	
0.600601	0.000006	
0.700701	0.000007	
0.800801	0.000008	
0.900901	0.000009	
1.001001	0.000010	
1.101101	0.000011	
1.201201	0.000012	
1.301301	0.000013	
1.401401	0.000014	
1.501502	0.000016	
1.601602	0.000017	
1.701702	0.000018	
1.801802	0.000019	
1.901902	0.000020	
2.002002	0.000021	
2.102102	0.000023	
2.202202	0.000024	
2.302302	0.000025	
2.402402	0.000026	
2.502503	0.000028	
2.602603	0.000029	
2.702703	0.000031	
2.802803	0.000032	
2.902903	0.000033	
3.003003	0.000035	
3.103103	0.000036	
3.203203	0.000038	
3.303303	0.000040	
3.403403	0.000041	
3.503504	0.000043	
3.603604	0.000045	
3.703704	0.000046	
3.803804	0.000048	
3.903904	0.000050	
4.004004	0.000052	
4.104104	0.000054	
4.204204	0.000056	
4.304304	0.000058	
4.404404	0.000060	
4.504505	0.000062	
4.604605	0.000065	
4.704705	0.000067	
4.804805	0.000070	
4.904905	0.000072	
5.005005	0.000075	
5.105105	0.000077	
5.205205	0.000080	
5.305305	0.000083	
5.405405	0.000086	
5.505506	0.000089	
5.605606	0.000092	
5.705706	0.000095	
5.805806	0.000098	
5.905906	0.000101	
6.006006	0.000105	
6.106106	0.000108	
6.206206	0.000112	
6.306306	0.000116	
6.406406	0.000120	
6.506507	0.000124	
6.606607	0.000128	
6.706707	0.000132	
6.806807	0.000137	
6.906907	0.000141	
7.007007	0.000146	
7.107107	0.000151	
7.207207	0.000156	
7.307307	0.000161	
7.407407	0.000167	
7.507508	0.000172	
7.607608	0.000178	
7.707708	0.000184	
7.807808	0.000190	
7.907908	0.000196	
8.008008	0.000203	
8.108108	0.000209	
8.208208	0.000216	
8.308308	0.000223	
8.408408	0.000231	
8.508509	0.000238	
8.608609	0.000246	
8.708709	0.000254	
8.808809	0.000263	
8.908909	0.000271	
9.009009	0.000280	
9.109109	0.000289	
9.209209	0.000299	
9.309309	0.000309	
9.409409	0.000319	
9.509510	0.000329	
9.609610	0.000340	
9.709710	0.000351	
9.809810	0.000363	
9.909910	0.000375	
10.010010	0.000387	
10.110110	0.000400	
10.210210	0.000413	
10.310310	0.000426	
10.410410	0.000440	
10.510511	0.000455	
10.610611	0.000470	
10.710711	0.000485	
10.810811	0.000501	
10.910911	0.000517	
11.011011	0.000534	
11.111111	0.000552	
11.211211	0.000570	
11.311311	0.000588	
11.411411	0.000607	
11.511512	0.000627	
11.611612	0.000648	
11.711712	0.000669	
11.811812	0.000691	
11.911912	0.000714	
12.012012	0.000737	
12.112112	0.000761	
12.212212	0.000786	
12.312312	0.000812	
12.412412	0.000838	
12.512513	0.000865	
12.612613	0.000894	
12.712713	0.000923	
12.812813	0.000953	
12.912913	0.000984	
13.013013	0.001016	
13.113113	0.001050	
13.213213	0.001084	
13.313313	0.001119	
13.413413	0.001156	
13.513514	0.001194	
13.613614	0.001233	
13.713714	0.001273	
13.813814	0.001315	
13.913914	0.001358	
14.014014	0.001402	
14.114114	0.001448	
14.214214	0.001495	
14.314314	0.001544	
14.414414	0.001594	
14.514515	0.001646	
14.614615	0.001700	
14.714715	0.001756	
14.814815	0.001813	
14.914915	0.001872	
15.015015	0.001934	
15.115115	0.001997	
15.215215	0.002062	
15.315315	0.002129	
15.415415	0.002199	
15.515516	0.002271	
15.615616	0.002345	
15.715716	0.002422	
15.815816	0.002501	
15.915916	0.002582	
16.016016	0.002667	
16.116116	0.002754	
16.216216	0.002844	
16.316316	0.002937	
16.416416	0.003033	
16.516517	0.003132	
16.616617	0.003234	
16.716717	0.003340	
16.816817	0.003449	
16.916917	0.003562	
17.017017	0.003678	
17.117117	0.003798	
17.217217	0.003922	
17.317317	0.004050	
17.417417	0.004183	
17.517518	0.004319	
17.617618	0.004460	
17.717718	0.004606	
17.817818	0.004757	
17.917918	0.004912	
18.018018	0.005073	
18.118118	0.005238	
18.218218	0.005409	
18.318318	0.005586	
18.418418	0.005769	
18.518519	0.005957	
18.618619	0.006152	
18.718719	0.006353	
18.818819	0.006560	
18.918919	0.006774	
19.019019	0.006996	
19.119119	0.007224	
19.219219	0.007460	
19.319319	0.007704	
19.419419	0.007956	
19.519520	0.008216	
19.619620	0.008484	
19.719720	0.008761	
19.819820	0.009047	
19.919920	0.009343	
20.020020	0.009648	
20.120120	0.009963	
20.220220	0.010289	
20.320320	0.010625	
20.420420	0.010972	
20.520521	0.011330	
20.620621	0.011701	
20.720721	0.012083	
20.820821	0.012478	
20.920921	0.012885	
21.021021	0.013306	
21.121121	0.013741	
21.221221	0.014190	
21.321321	0.014653	
21.421421	0.015132	
21.521522	0.015626	
21.621622	0.016137	
21.721722	0.016664	
21.821822	0.017208	
21.921922	0.017771	
22.022022	0.018351	
22.122122	0.018951	
22.222222	0.019570	
22.322322	0.020209	
22.422422	0.020869	
22.522523	0.021551	
22.622623	0.022255	
22.722723	0.022982	
22.822823	0.023733	
22.922923	0.024508	
23.023023	0.025309	
23.123123	0.026136	
23.223223	0.026989	
23.323323	0.027871	
23.423423	0.028782	
23.523524	0.029722	
23.623624	0.030693	
23.723724	0.031695	
23.823824	0.032731	
23.923924	0.033800	
24.024024	0.034904	
24.124124	0.036045	
24.224224	0.037222	
24.324324	0.038438	
24.424424	0.039694	
24.524525	0.040990	
24.624625	0.042330	
24.724725	0.043712	
24.824825	0.045140	
24.924925	0.046615	
25.025025	0.048138	
25.125125	0.049710	
25.225225	0.051334	
25.325325	0.053011	
25.425425	0.054743	
25.525526	0.056532	
25.625626	0.058378	
25.725726	0.060286	
25.825826	0.062255	
25.925926	0.064289	
26.026026	0.066389	
26.126126	0.068558	
26.226226	0.070797	
26.326326	0.073110	
26.426426	0.075499	
26.526527	0.077965	
26.626627	0.080512	
26.726727	0.083142	
26.826827	0.085858	
26.926927	0.088663	
27.027027	0.091560	
27.127127	0.094551	
27.227227	0.097639	
27.327327	0.100829	
27.427427	0.104123	
27.527528	0.107525	
27.627628	0.111037	
27.727728	0.114665	
27.827828	0.118411	
27.927928	0.122279	
28.028028	0.126274	
28.128128	0.130399	
28.228228	0.134659	
28.328328	0.139058	
28.428428	0.143600	
28.528529	0.148292	
28.628629	0.153136	
28.728729	0.158139	
28.828829	0.163305	
28.928929	0.168640	
29.029029	0.174149	
29.129129	0.179838	
29.229229	0.185713	
29.329329	0.191780	
29.429429	0.198045	
29.529530	0.204515	
29.629630	0.211196	
29.729730	0.218095	
29.829830	0.225220	
29.929930	0.232578	
30.030030	0.240165	
30.130130	0.247802	
30.230230	0.255435	
30.330330	0.263063	
30.430430	0.270688	
30.530531	0.278308	
30.630631	0.285924	
30.730731	0.293535	
30.830831	0.301142	
30.930931	0.308744	
31.031031	0.316341	
31.131131	0.323932	
31.231231	0.331519	
31.331331	0.339100	
31.431431	0.346676	
31.531532	0.354247	
31.631632	0.361811	
31.731732	0.369370	
31.831832	0.376923	
31.931932	0.384470	
32.032032	0.392011	
32.132132	0.399546	
32.232232	0.407074	
32.332332	0.414596	
32.432432	0.422111	
32.532533	0.429619	
32.632633	0.437121	
32.732733	0.444615	
32.832833	0.452102	
32.932933	0.459583	
33.033033	0.467055	
33.133133	0.474521	
33.233233	0.481978	
33.333333	0.489428	
33.433433	0.496871	
33.533534	0.504305	
33.633634	0.511731	
33.733734	0.519149	
33.833834	0.526559	
33.933934	0.533960	
34.034034	0.541353	
34.134134	0.548737	
34.234234	0.556113	
34.334334	0.563479	
34.434434	0.570837	
34.534535	0.578185	
34.634635	0.585524	
34.734735	0.592854	
34.834835	0.600174	
34.934935	0.607485	
35.035035	0.614786	
35.135135	0.622077	
35.235235	0.629359	
35.335335	0.636630	
35.435435	0.643891	
35.535536	0.651142	
35.635636	0.658382	
35.735736	0.665612	
35.835836	0.672831	
35.935936	0.680039	
36.036036	0.687237	
36.136136	0.694424	
36.236236	0.701599	
36.336336	0.708763	
36.436436	0.715916	
36.536537	0.723058	
36.636637	0.730188	
36.736737	0.737306	
36.836837	0.744412	
36.936937	0.751507	
37.037037	0.758590	
37.137137	0.765660	
37.237237	0.772718	
37.337337	0.779764	
37.437437	0.786798	
37.537538	0.793819	
37.637638	0.800827	
37.737738	0.807822	
37.837838	0.814805	
37.937938	0.821774	
38.038038	0.828730	
38.138138	0.835673	
38.238238	0.842603	
38.338338	0.849519	
38.438438	0.856422	
38.538539	0.863311	
38.638639	0.870186	
38.738739	0.877048	
38.838839	0.883895	
38.938939	0.890728	
39.039039	0.897547	
39.139139	0.904351	
39.239239	0.911142	
39.339339	0.917917	
39.439439	0.924678	
39.539540	0.931424	
39.639640	0.938155	
39.739740	0.944872	
39.839840	0.951573	
39.939940	0.958259	
40.040040	0.964929	
40.140140	0.971585	
40.240240	0.978224	
40.340340	0.984848	
40.440440	0.991457	
40.540541	0.998049	
40.640641	1.004626	
40.740741	1.011186	
40.840841	1.017730	
40.940941	1.024259	
41.041041	1.030770	
41.141141	1.037265	
41.241241	1.043744	
41.341341	1.050206	
41.441441	1.056651	
41.541542	1.063080	
41.641642	1.069491	
41.741742	1.075885	
41.841842	1.082262	
41.941942	1.088622	
42.042042	1.094964	
42.142142	1.101289	
42.242242	1.107596	
42.342342	1.113886	
42.442442	1.120157	
42.542543	1.126411	
42.642643	1.132647	
42.742743	1.138865	
42.842843	1.145064	
42.942943	1.151246	
43.043043	1.157409	
43.143143	1.163553	
43.243243	1.169679	
43.343343	1.175786	
43.443443	1.181874	
43.543544	1.187943	
43.643644	1.193994	
43.743744	1.200025	
43.843844	1.206037	
43.943944	1.212030	
44.044044	1.218004	
44.144144	1.223958	
44.244244	1.229892	
44.344344	1.235807	
44.444444	1.241702	
44.544545	1.247578	
44.644645	1.253433	
44.744745	1.259268	
44.844845	1.265083	
44.944945	1.270878	
45.045045	1.276653	
45.145145	1.282407	
45.245245	1.288141	
45.345345	1.293854	
45.445445	1.299547	
45.545546	1.305218	
45.645646	1.310869	
45.745746	1.316499	
45.845846	1.322108	
45.945946	1.327696	
46.046046	1.333262	
46.146146	1.338808	
46.246246	1.344331	
46.346346	1.349834	
46.446446	1.355315	
46.546547	1.360774	
46.646647	1.366211	
46.746747	1.371627	
46.846847	1.377020	
46.946947	1.382392	
47.047047	1.387742	
47.147147	1.393069	
47.247247	1.398374	
47.347347	1.403657	
47.447447	1.408917	
47.547548	1.414155	
47.647648	1.419370	
47.747748	1.424563	
47.847848	1.429733	
47.947948	1.434880	
48.048048	1.440004	
48.148148	1.445105	
48.248248	1.450182	
48.348348	1.455237	
48.448448	1.460269	
48.548549	1.465277	
48.648649	1.470262	
48.748749	1.475223	
48.848849	1.480160	
48.948949	1.485074	
49.049049	1.489965	
49.149149	1.494831	
49.249249	1.499674	
49.349349	1.504492	
49.449449	1.509287	
49.549550	1.514057	
49.649650	1.518804	
49.749750	1.523526	
49.849850	1.528223	-1.542170
49.949950	1.532897	-1.537545
50.050050	1.537545	-1.532897
50.150150		-1.528223
50.250250		-1.523526
50.350350		-1.518804
50.450450		-1.514057
50.550551		-1.509287
50.650651		-1.504492
50.750751		-1.499674
50.850851		-1.494831
50.950951		-1.489965
51.051051		-1.485074
51.151151		-1.480160
51.251251		-1.475223
51.351351		-1.470262
51.451451		-1.465277
51.551552		-1.460269
51.651652		-1.455237
51.751752		-1.450182
51.851852		-1.445105
51.951952		-1.440004
52.052052		-1.434880
52.152152		-1.429733
52.252252		-1.424563
52.352352		-1.419370
52.452452		-1.414155
52.552553		-1.408917
52.652653		-1.403657
52.752753		-1.398374
52.852853		-1.393069
52.952953		-1.387742
53.053053		-1.382392
53.153153		-1.377020
53.253253		-1.371627
53.353353		-1.366211
53.453453		-1.360774
53.553554		-1.355315
53.653654		-1.349834
53.753754		-1.344331
53.853854		-1.338808
53.953954		-1.333262
54.054054		-1.327696
54.154154		-1.322108
54.254254		-1.316499
54.354354		-1.310869
54.454454		-1.305218
54.554555		-1.299547
54.654655		-1.293854
54.754755		-1.288141
54.854855		-1.282407
54.954955		-1.276653
55.055055		-1.270878
55.155155		-1.265083
55.255255		-1.259268
55.355355		-1.253433
55.455455		-1.247578
55.555556		-1.241702
55.655656		-1.235807
55.755756		-1.229892
55.855856		-1.223958
55.955956		-1.218004
56.056056		-1.212030
56.156156		-1.206037
56.256256		-1.200025
56.356356		-1.193994
56.456456		-1.187943
56.556557		-1.181874
56.656657		-1.175786
56.756757		-1.169679
56.856857		-1.163553
56.956957		-1.157409
57.057057		-1.151246
57.157157		-1.145064
57.257257		-1.138865
57.357357		-1.132647
57.457457		-1.126411
57.557558		-1.120157
57.657658		-1.113886
57.757758		-1.107596
57.857858		-1.101289
57.957958		-1.094964
58.058058		-1.088622
58.158158		-1.082262
58.258258		-1.075885
58.358358		-1.069491
58.458458		-1.063080
58.558559		-1.056651
58.658659		-1.050206
58.758759		-1.043744
58.858859		-1.037265
58.958959		-1.030770
59.059059		-1.024259
59.159159		-1.017730
59.259259		-1.011186
59.359359		-1.004626
59.459459		-0.998049
59.559560		-0.991457
59.659660		-0.984848
